500,0.1,0.75,0.2,6983,7.6571879386901855,100
500,0.1,1.0,0.2,6966,8.178346157073975,109
500,0.3,0.75,0.2,6859,7.592344760894775,100
500,0.3,1.0,0.2,6859,7.866093158721924,104
1000,0.1,0.75,0.2,6903,19.23445987701416,126
1000,0.1,1.0,0.2,6859,29.532460927963257,193
1000,0.3,0.75,0.2,6870,22.366187810897827,146
1000,0.3,1.0,0.2,6903,20.754748106002808,135
